voltage_mean,voltage_min,voltage_std,voltage_drop,voltage_slope,temp_mean,temp_max,temp_rise,current_mean,current_std,discharge_time,internal_resistance_proxy,battery_id,capacity,cycle_number
3.3606718289908803,1.836381881007388,0.37897926378114877,0.504329714072127,0.00025817689524463585,40.35944876635067,56.16713312985831,3.8435051582530235,-1.8267902000568095,2.0060457832283882,3074.532,0.09683642970153003,B0033,1.4370006879546382,119
3.358394883350331,1.75385880069876,0.38971928977297815,0.5018360902170436,0.00026351073308439283,39.40096297699252,55.53601912262827,3.6741437045837806,-1.8243917057977057,2.0052247734267437,3053.656,-0.16918597486116901,B0033,1.410355528453481,120
3.3610219946668187,1.977912246538546,0.3866348883111345,0.49737723588159044,0.0002766535411781625,38.25881162910117,54.42859597766174,3.8226956314715217,-1.8146667265751346,2.0060448412478262,3031.953,0.16712556558112796,B0033,1.382633397996189,121
3.375244128657701,1.9260869684651196,0.372070124061374,0.4999102843109675,0.0002565735416351492,39.097066311331226,54.65393012817871,3.6205630354796554,-1.8060623524165929,2.0049521011570905,3066.766,0.15444334266635967,B0033,1.4234424290662009,122
3.350838541124838,1.7604885282268967,0.4049078007093948,0.5020025893962612,0.00029011807991567154,38.63678653830569,55.081324460303485,4.15255166243141,-1.8028288642822952,2.0031459344200715,2990.859,0.170739065708732,B0033,1.335482103134067,123
3.3599659156305464,1.8980864731881968,0.39313703350271795,0.4962787909235624,0.00028344092947743744,39.84838963202564,56.28817834549751,4.650561280400112,-1.7787288593777348,2.001545574623548,3024.453,0.1692807416537359,B0033,1.353154941842234,124
3.3497675824764004,1.765463647928582,0.3971804352588221,0.49954766627732594,0.00027783363147806565,40.91277970759004,57.27354368026744,3.6594343082416323,-1.8134256478265496,2.0044736768354126,3030.765,0.11569428530252927,B0033,1.3709677706044292,125
3.326976484435963,1.9751406850610136,0.4136942390016852,0.504586597530158,0.0003096333095647266,40.3119955677183,57.19704022437858,3.983912384678028,-1.8224341649156461,2.0070653563033756,2998.156,0.17893770250244603,B0033,1.3443678821106904,126
3.364150635642689,1.9395710043147305,0.3841756261665347,0.4986844638489356,0.000269702134409659,40.155173902719774,56.299084505467846,4.316056958472533,-1.80472118741696,2.004825358933651,3047.703,0.15820498205290298,B0033,1.3865570950229378,127
3.3457011047959266,1.9213252989145688,0.4007741145727261,0.49981105314595853,0.00028870911184226023,39.997401224885536,56.50951504855041,3.676373981158882,-1.7957587291291346,2.0038289977470813,3034.968,0.16395721925814505,B0033,1.3704138176872631,128
3.3453928272612354,1.9978451295419195,0.40622799604027304,0.5045734962679616,0.0002942411629081894,39.511158734143606,56.69165778744567,3.9904743145461197,-1.8031181635673499,2.0053197515318675,3011.7339999999967,0.21456243578096978,B0033,1.325319393635713,129
3.5014113669530635,1.4425192802033469,0.4138748799940426,0.42195370025265655,0.0003081448172420715,35.936854136095896,55.51714083426434,2.8087945878000014,-1.3590294717281688,1.9020743188829112,3002.922,0.16245326449956818,B0033,0.8439684993200656,130
3.2312787223699537,1.8345225826317897,0.4349768122258911,0.5230295247751799,0.0003605388804500054,45.33521672468352,61.13715999731606,4.579260147180843,-1.925947099684237,2.0132768139860193,3001.235,0.21560648551407038,B0033,1.461469789426299,131
3.337618232944289,1.9860807469381487,0.3904539590211741,0.5079711324028766,0.00029505148517351053,40.620147730266055,56.348749401178914,3.8933898331936767,-1.8473131233384892,2.0097674344372707,2976.234,0.187671333074852,B0033,1.4150999545382532,132
3.3407978157952662,1.8841219743920603,0.39628003065543577,0.5067316040224523,0.0002947093163718631,39.683995746406474,55.51777727453801,4.241777604156365,-1.844518264194251,2.008454357829451,2950.39,0.17997840459185807,B0033,1.383632373873956,133
3.3420780892751996,1.8129527074235323,0.40129871781317766,0.4976666917833903,0.00029298724938766333,39.00816768234919,54.98845662264607,4.299811490344901,-1.8513250986153873,2.0083286543156054,2941.719,0.2522561435313314,B0033,1.3705402893609833,134
3.357137371109369,1.9644189853209997,0.3919500673062125,0.5028196315502238,0.000291074563260931,38.66855198329813,54.53862414235327,4.294981529259857,-1.814347722959519,2.0066149005847973,2946.969,0.1702707292404791,B0033,1.3557042566115398,135
3.348079197940332,1.8546413788349956,0.39834011346841264,0.5032307735802712,0.00029114687174518834,38.84825170956144,54.72686731387149,4.39039910533608,-1.8406975576060547,2.0077741398315183,2936.171,0.17083068823417644,B0033,1.3578385793919765,136
3.346026215342865,1.7877573640818558,0.4026565107431423,0.5040684100002784,0.00029369261291247166,39.052551352201455,55.0046224518596,4.415320678591733,-1.8306905769975232,2.0062527711138105,2927.281,0.17066325346861652,B0033,1.3609083979571397,137
3.349271899891946,1.9183209167927544,0.3971437057283085,0.502559338831785,0.0002957276515311125,38.80018877778079,54.71731449617404,4.311252615817789,-1.8302351071494098,2.0074405627582017,2924.422,0.17173865204544672,B0033,1.3495626547684758,138
3.3411611202975893,1.8528656809384136,0.37152874086079746,0.39867564074529316,0.00028547199238236235,38.5473368158483,54.428778601713,4.341371575240011,-1.5759757006260442,1.9665641111249788,3023.859,0.16503691353750222,B0033,1.1888877132486642,139
3.347249407202237,1.948475871638004,0.3502853133978266,0.5248999372148448,0.00022976207116117827,40.06842214961519,54.890003781719805,3.584745297005327,-1.93484419685935,2.0148265589719285,3056.172,0.15811891290278396,B0033,1.5041493934608643,140
3.3468424673944153,1.8283531317172372,0.3618789238487844,0.519787184399302,0.00024014810156884684,39.45022733421382,54.47368119654309,3.6578447832503365,-1.876137336259163,2.010553479583794,3045.078,0.159540859883559,B0033,1.4899088638712767,141
3.355302806264077,1.924025874710363,0.36761177993020683,0.5167299459699888,0.00025642454614503853,38.59691851312471,53.77302966651147,4.006125830816405,-1.864896108731367,2.010426114844348,3022.609,0.16510610318412647,B0033,1.459830765413703,142
3.354767099452777,1.793120582655924,0.36897121240468145,0.5127293916190183,0.00024592019366653247,40.15348894980996,55.29324534393817,4.11942722491569,-1.8637986348183746,2.009079936163058,3037.875,0.16118505325247934,B0033,1.4676323674647154,143
3.35335085909912,1.8969132609228216,0.36508098006543344,0.5057479760624712,0.0002650856806957511,39.27090334907239,54.26200652741747,3.3560614006321927,-1.8806151765486594,2.0115740249244727,3023.187,0.1611786501757912,B0033,1.441552493165527,144
3.3554829701155335,1.8056023837774513,0.3821254570255724,0.5121705415220736,0.0002624429262860031,38.50975195979813,54.01880189925328,4.112378758307461,-1.8513797428709209,2.0085675414951716,2996.922,0.16264197684144915,B0033,1.418392873584403,145
3.365789650689959,1.9520601805312336,0.37604630449383647,0.5089588300944903,0.0002672982447256596,38.16112585213762,53.4828168564585,4.4613336032883275,-1.830486966582242,2.0080920484949205,2979.219,0.16245282602563202,B0033,1.3911104661211642,146
3.367384304920674,1.9878541604164133,0.3672568549475492,0.5021225295342515,0.00027652492030821017,38.7956257038759,53.77184863950832,4.281837241270843,-1.8402394806244617,2.008936666965416,2985.688,0.016451310840164775,B0033,1.4086019958134537,147
3.3721296388578876,1.9566455890224008,0.36888721608231484,0.5100776543753422,0.0002594773911445594,39.165872874745595,54.16164128030712,4.312350390179361,-1.8216175674206458,2.0071306465250385,2989.828,0.16055675569194036,B0033,1.413770890394895,148
3.369134375768078,1.893671531145131,0.3741763071531897,0.5097226534026964,0.0002604887619026112,38.97259522617408,54.16534435153781,3.7110391636094597,-1.8301229012377203,2.007417434145024,2989.391,0.16030397898572196,B0033,1.412472234540845,149
3.364268931307196,1.828763483963188,0.38514892522385985,0.5077334204558728,0.0002703090549210058,38.3251245457817,53.79228026466776,4.127677244550526,-1.817964724512839,2.0055800493527953,2967.2810000000027,0.16208861935126556,B0033,1.3831900026575588,150
3.3720392126554684,1.9584399411299585,0.37984169210587204,0.5052129344569023,0.0002742173817060484,37.878182669376734,53.22509160340434,4.181579531822106,-1.798635457145711,2.0049025240794105,2962.609,0.1624499100280709,B0033,1.3646098107432565,151
3.361344313015772,1.8220675972367208,0.39159958213373036,0.498351164131174,0.0002783346458304335,37.83568307452654,53.57857958784029,4.360075914217642,-1.8158038564278274,2.0054421620514464,2957.016,0.16267057856199746,B0033,1.369751365782437,152
3.3687827554625787,1.8584436263684136,0.3769219709857113,0.4997312061073762,0.00026396540674720494,39.39767276462912,54.46813289210952,4.115740995867011,-1.816262931489419,2.005876996023686,2968.016,0.15854680198482024,B0033,1.3918615875742792,153
3.3742073578284164,1.9792800716788903,0.3743637633798499,0.4974688006548549,0.0002682342019396182,38.78142356517511,53.89419947351141,3.6547111532830314,-1.8061694114901616,2.005997134555515,2959.281,0.1590908796624056,B0033,1.377162352180965,154
3.370855852970113,1.9297681149166703,0.37479553324673315,0.47998113578575285,0.0002677128313609608,39.44128989920353,54.613758010998616,3.938439010566963,-1.8053319621975026,2.00530282006935,2978.89,0.15946520434772374,B0033,1.379779043170725,155
3.366668903624704,1.9404476337602208,0.3826968683961971,0.49843476049323643,0.0002771140745920443,38.27635579550299,53.59426450012642,4.143354542087788,-1.8149883020061979,2.006414341288438,2948.891,0.1613564594036429,B0033,1.3631373661966442,156
3.359646610997194,1.820065501803385,0.3941890859761927,0.5043678206116637,0.00028175908309754395,38.03390851194675,53.71091736477066,4.350776500546804,-1.8213033411481956,2.0062042055383795,2917.297,0.1615632529488573,B0033,1.3529504172332432,157
3.3597145615560104,1.781542687267246,0.39515169224629837,0.5045463896737452,0.0002805097341195501,38.371162533264,53.96609282803159,4.384025207154146,-1.8111731864316711,2.004735333001605,2918.938,0.16105096858991405,B0033,1.3535740542605128,158
3.360790017915932,1.8027051007685868,0.39550174000740607,0.49401059560933724,0.00028419771680763547,38.21500087152169,53.89601837110568,4.350228519546789,-1.799607080950245,2.0035719092993496,2918.25,0.16104343377323008,B0033,1.3432225183905024,159
3.364551990412796,1.845120981293168,0.39193357288074343,0.5031537254059719,0.00028227748514013303,38.068361542357145,53.58335886886063,4.386939307406177,-1.8000478038107868,2.004023640799167,2915.4839999999967,0.16102630419602612,B0033,1.3412081769053426,160
3.370459024271422,1.9386542857041755,0.38686367670887195,0.5017015692328517,0.0002837027136605687,37.98761504071771,53.35830232724686,4.4352070055601445,-1.7893303733112242,2.0039333292967516,2906.015,0.16100306803201056,B0033,1.3277389969987805,161
3.361318033614021,1.8652024206914877,0.3902622816092376,0.5062310687761031,0.00028136048150443786,38.34734619664423,53.56872781314004,4.985258128285793,-1.8175630488324408,2.0061694925489157,2894.14,0.160616981038269,B0033,1.329778900445409,162
3.3724762289358954,1.9741597310368288,0.3807895353045176,0.49783844098662655,0.0002807851704820243,38.587739723836165,54.028944257752215,3.1676648313497218,-1.7871202282133007,2.004045849042115,2892.031,0.15998150993762097,B0033,1.3356045028702497,163
3.3682526298407938,1.9140482800494216,0.3913291297121818,0.4912036212984372,0.00028963336246884343,37.84946765760722,53.32084823607714,4.372924463811344,-1.7864058289054177,2.003253275410994,2888.719,0.16111995455904213,B0033,1.3177489685711123,164
3.3643721242108837,1.848326319700026,0.39463332352380237,0.4997688698315983,0.0002881752578363085,37.98975162560657,53.44440984728841,4.422559549859297,-1.8053146501565176,2.0048863106743613,2860.7810000000027,0.15982279241645483,B0033,1.3185279522072382,165
3.3599563575039135,1.7964863123561203,0.3987522487975201,0.5006646834932855,0.00028887485194879515,38.110497566784815,53.71116793928585,4.63242137731536,-1.8145360631140475,2.005285920445223,2852.844,0.15982217096336887,B0033,1.3215397269813982,166
3.3654942878298844,1.9550178000855185,0.3886302780169084,0.5043845130635223,0.0002861333169543841,37.999775881037465,53.18757385880901,5.666184863904686,-1.8241548542291013,2.0079227439856697,2854.64,0.15950808021618854,B0033,1.3046615372928705,167
3.3785270150552007,1.982805388419431,0.3669558408598373,0.5014624931828493,0.0002627845464013153,40.67711633429458,55.32081069602003,3.1828003739975266,-1.8067791678042349,2.00652020802726,2896.063,0.15515878362671368,B0033,1.3634549770713926,168
3.3639418402671373,1.8088951260538595,0.39020525977900516,0.5023279977161152,0.0002778881574656533,39.37749480945727,54.57622829352292,4.278882045157751,-1.8249023259558543,2.0062981296889784,2866.234,0.158148628832457,B0033,1.3291316747402466,169
3.3634139576046063,1.8655437173642175,0.3931128079048477,0.5002585335736098,0.00028809660115092033,38.588317925588335,54.008789265404765,4.593065588391287,-1.823213064804971,2.0070103989523838,2836.609,0.15914340826793905,B0033,1.3124201086917682,170
3.3700330759164028,1.994367058308584,0.3866655472643686,0.4985881321985386,0.00028952809220134286,38.30279882166912,53.47500454222108,4.608032096572771,-1.812241983370732,2.0072213799935192,2829.516,0.21808906009840892,B0033,1.3152825503676355,171
3.3792389959417375,1.9738070273097836,0.33105678509744413,0.5196404085586392,0.00019206852773049254,36.4566967948877,51.03143629880169,3.6715283841884627,-1.9578992427647892,2.014217212761284,3200.969,0.13955302363020244,B0033,1.6079292963823688,172
3.3730487356041583,1.9266531976002357,0.32343067691468397,0.5306322820856857,0.00018404072896053306,38.860384406450166,53.164414772235126,3.169724889394832,-1.9552838068299294,2.014176414390715,3189.734,0.13938920838924482,B0033,1.617632765910718,173
3.3842875440340876,1.9780549546482915,0.3289433786988097,0.5200946725927507,0.00019788929944848627,38.964980792259276,53.25152711755672,3.0619897932131117,-1.9085281127715084,2.0128033157242164,3172.375,0.14123312489030873,B0033,1.5930709154513834,174
3.382133740383054,1.8935389971250935,0.34325178695689645,0.5141869788899669,0.00020963451523223046,38.99544744527789,53.69393683990001,3.036985891598107,-1.8896314109891985,2.010981818926622,3150.375,0.14293839276864032,B0033,1.5518620461881203,175
3.328926115494816,1.852348915398631,0.32683166601909863,0.5571100041366304,0.00018298689794128288,38.87849428710207,53.75237854927132,4.5206220239511765,-1.9671384192888544,2.0138475394966995,3161.89,0.025967502959409035,B0033,1.605823969917045,176
3.3642300519279664,1.9709912361310515,0.33390310764046616,0.5298094909560658,0.00020128227418051177,38.76586853954314,53.48032268666943,3.2494217735775948,-1.9360177346940846,2.0140602794824387,3171.906,0.14470560846051114,B0033,1.589785130036615,177
3.3659661581538494,1.9378745892006957,0.35229426151337395,0.5144851918211288,0.00022510655279090844,38.6838388158617,53.80008363828377,3.434557159442459,-1.9011465343042884,2.012078888384859,3141.047,0.15066635245517687,B0033,1.5416252851780503,178
3.362288493401624,1.8767034375876257,0.3669247641911949,0.509580345198605,0.0002393339143399741,37.58227511848373,53.29577183051126,3.728224354626608,-1.8831955628904913,2.0105460244746793,3117.984,0.1535941707142993,B0033,1.5075202042593092,179
3.3577769226621053,1.840119681149193,0.37813916605850934,0.5055809421146731,0.00025533768226396414,38.4605629296982,54.31271092311757,4.264662561088418,-1.851966938876381,2.00816305754887,3095.687,0.1584834914363148,B0033,1.4666759762884336,180
3.352730063565273,1.8406238091435183,0.39681328068397,0.497701669264083,0.00028295497792583404,38.186119358463095,54.60293074972065,4.031278479485433,-1.8133450646172389,2.004964225509959,3023.5,0.16631279021048445,B0033,1.3699403583067564,181
3.341688440459924,1.7789329307031558,0.4037898558902325,0.506354578487918,0.00028777980581041026,40.65246477493277,57.229192207488595,3.776755313878567,-1.8137749225481226,2.004698035179894,3020.813,0.1757830410509145,B0033,1.357426672491866,182
3.3353223230775186,1.9154948072138345,0.3966646639312346,0.4865815446730388,0.0002971107562131396,40.04550227123121,55.93330356332492,4.368039435080629,-1.830125167009566,2.0073720241470614,3032.328,0.1805060050569471,B0033,1.4033641858066626,183
3.3506626250719957,1.800492506386291,0.37335553783136677,0.5182402397501535,0.00025235093594707335,39.32996700349767,54.609405212648525,4.640837649813651,-1.8731049751985587,2.0098106133997193,3028.828,0.16345516441257654,B0033,1.4474169057725728,184
3.366639210990064,1.846857607499265,0.3878711359889291,0.5046808744710347,0.00027616203871552074,38.29516028833109,53.782251370205934,4.162688899166266,-1.8043699219153886,2.004454272176165,2942.797000000006,0.1606435729743408,B0033,1.3599525359390852,185
3.3653939813155933,1.901348395168944,0.3884713947020639,0.503916753970381,0.00028080823627873465,37.96999695357397,53.50394440240513,4.347762117376753,-1.812482084920907,2.0058901811842498,2925.484,0.16147901414331126,B0033,1.3498620694059131,186
3.3817276755972934,1.9991954704388992,0.3565756398389312,0.47632875851010503,0.00026176345234619157,41.901714617344744,56.49572691828426,2.4566527036893646,-1.7532558725802958,2.000116219070547,2897.844,0.15312016431729172,B0033,1.3280324770208678,187
3.363917466815466,1.8710207024150525,0.32754849649053075,0.5340891308676756,0.00017889868881842087,37.21668371202143,51.77188968997154,3.8536212044315263,-1.9862254103224657,2.014088289846757,3217.875,0.014427342897279675,B0033,1.6422892507912386,188
3.297108284206825,2.184438966859873,0.2933247264871582,0.6153086253502833,0.00016586707899950384,39.061925329469204,53.72590623785784,3.492780718929616,-2.0328917147171377,2.0148061603864544,3260.531,0.1987492437958634,B0034,1.6623217152845853,1
3.378214579539203,2.159913301643853,0.36579184344010185,0.5067889736221507,0.00022074007710573993,37.782924999889765,54.47381276284677,4.008796828837902,-1.86483400303779,2.0096096482238734,3236.125,0.2223652310894929,B0034,1.4565041801019636,2
3.398847231124594,2.1326343880232206,0.3539794610109921,0.49632262773772684,0.0002308841718568593,37.857402542926955,55.508529806144075,3.637469670357497,-1.835879281482161,2.0074509176479425,3201.156,0.22533605251765312,B0034,1.441593178980006,3
3.412862968792552,2.16034888083278,0.3559742778936013,0.4913997326428907,0.00023033629249741917,37.878617602517785,55.559581607573534,3.793583123994594,-1.7764851104727302,2.0014195139182513,3155.25,0.2357966245234067,B0034,1.403825219724535,4
3.389488528292744,2.165521364045302,0.3364529417820729,0.4972966714495257,0.00021457914967541015,39.677437057646664,56.68734909187956,4.111474416487479,-1.8740836934658944,2.0104990072881397,3173.766,0.20967018951541216,B0034,1.5363173478836123,5
3.3906263096864215,2.0714906018792005,0.33858258813052944,0.5066323148014829,0.0002080225977664295,40.405069656547354,57.523569542125074,3.896198576193779,-1.9022937271417468,2.0122062699928946,3199.485,0.2163955504203276,B0034,1.5440367168176732,6
3.3782160309991287,2.126099692893142,0.34691659379270456,0.5098528818351729,0.00021674556160623982,39.58139185616714,57.592019665372526,3.8854849482795615,-1.8825793082395053,2.0110541416485486,3183.516,0.21791540884987,B0034,1.533070464968097,7
3.405976542850211,2.177635067318021,0.3626727848140019,0.4911818321155561,0.00023894217099680953,38.5977528244899,57.093582209047106,3.8073059455926277,-1.7650107301942117,2.000055303644128,3141.578,0.22123840643657028,B0034,1.3861944181384176,8
3.407885887358127,2.1675497721171437,0.365101378589832,0.489002616677777,0.0002413824947211671,38.51149851182021,57.056434523826645,3.830467505427979,-1.7425277851045473,1.9968801220000274,3138.187,0.2230275101403705,B0034,1.3624125407550536,9
3.40413238575685,2.063136946201327,0.37025752529369255,0.48684701097133365,0.00024395036894398644,38.67618631885387,57.42041259082052,3.863595828275187,-1.7450433712472497,1.997531903173198,3129.797,0.2296573066779019,B0034,1.3539935892900532,10
3.3989967679617976,2.1811524820912926,0.36015782196327595,0.4930242211214906,0.0002378915846772975,38.51069926064993,56.86348453612092,3.8569330920326337,-1.7821676859750286,2.0024403206761145,3147.141,0.21802276694677414,B0034,1.4144103811292437,11
3.4006240949018514,2.0610721424538947,0.3795091205710614,0.48087278966295344,0.0002589899118171779,38.09558373318423,57.07647448385972,4.131442970221453,-1.7290275332252274,1.9956349597064176,3069.812,0.22565682932878545,B0034,1.3176982121703231,12
3.4020894847023255,2.1243524375356397,0.3745240514770983,0.48343530833088266,0.00025707010565100523,38.35331328768006,56.98035659049231,3.9242781289606476,-1.734104300541712,1.996636269861203,3065.953,0.21801539538639297,B0034,1.3337639975535058,13
3.4036332531810034,2.1817137827751827,0.3758612613936636,0.48105075531803765,0.00026085684170796826,37.96936736652636,56.672084425511734,4.216360513967384,-1.731512284282685,1.9963345228071465,3055.828,0.21473108049216405,B0034,1.3060123668658763,14
3.4003583403874944,2.1711822809863026,0.37355765937952085,0.48089151572608024,0.0002610318154165049,38.866478255220045,57.13289738293001,4.756800749508802,-1.7319057236401223,1.9963784209804485,3042.703,0.21025100356898593,B0034,1.3327005721973733,15
3.4004851190060275,2.0661656290024695,0.37014543803199595,0.48576611662724245,0.00025345635728090147,39.1141890086633,57.07476239574051,3.9881914697412597,-1.750239288714374,1.9989658709421438,3046.125,0.24070726232744205,B0034,1.34875988767775,16
3.402552549263599,2.1637591808058576,0.3695846892100426,0.4803258279710554,0.00025912050686595784,38.753372299612906,56.92287178370967,4.152398666566594,-1.7291852801439969,1.9959322381269242,3020.984,0.20878770051130124,B0034,1.3253371210402685,17
3.3917372089469744,1.9665760341302796,0.3787642571958433,0.48474665240484827,0.00025919506791715144,39.091854428154555,57.63060311370659,4.294955467656834,-1.7552053099717762,1.999111695733181,3017.391,0.15259157554983974,B0034,1.3308160596334049,18
3.3978207624834282,2.0993400599564533,0.37319236358553876,0.4841804670185428,0.000258587977957061,38.795933768184284,57.01462861282404,4.109467043347188,-1.7452283889641438,1.9982824188602692,3022.14,0.2131751879058024,B0034,1.333083376618503,19
3.4044647826727124,2.1996082620797504,0.3669203036694586,0.48357972959037854,0.00025588304295845064,38.82768006382177,56.89633685865634,4.015166448714677,-1.7397076172603128,1.9974214834819064,3033.625,0.20629896817487525,B0034,1.3501504559881146,20
3.3985450858498685,2.0698222657269465,0.3739205559038694,0.48505353083807945,0.000256853387013204,38.836347905120334,57.0634923034165,4.1170763172874665,-1.7555645795236876,1.9997304997000682,3028.562,0.24113590680788752,B0034,1.3387814875085953,21
3.3831663727124877,2.0654092965524384,0.3845211722157716,0.49850909869175464,0.0002661738488881912,39.105947874419776,58.05700140061033,4.520708311174154,-1.7906757937695506,2.004658988183048,2986.469,0.22101586882572494,B0034,1.336396621564738,22
3.396151910618556,2.051523215347617,0.3757845896801064,0.4845350327294713,0.00026053420599085364,38.87342544692156,57.17373710163345,4.250906042445575,-1.7450526641182944,1.998313555300159,3009.016,0.21711435449434505,B0034,1.3333226534895923,23
3.3978395407696236,2.1365617064803337,0.37429699457231574,0.48061328356293664,0.00026142452896151463,38.78484524853159,57.068326741336485,4.269477425790669,-1.7508274537033273,1.9990073355936373,3011.75,0.21007785878423568,B0034,1.3249364225071156,24
3.3919065739484178,1.9941210557405096,0.381783676977154,0.48238799501806495,0.0002615109175490958,38.79242014943267,56.831537131314896,4.196131545356241,-1.7841578646627856,2.0032891219757225,3005.734,0.15274845549886693,B0034,1.3283067675570923,25
3.392145163325788,1.9772527709370784,0.38192631794759535,0.4847635849253318,0.00026346057740845544,38.96380239064526,57.61101162387096,4.288359817894396,-1.7589012522894196,1.9999948417598856,2993.75,0.15282444306085158,B0034,1.314584348909226,26
3.3980763897091424,2.127535513157563,0.37425681380380155,0.48324221492489494,0.00026143697059332244,38.69120869015486,56.96912010183172,4.159722762805366,-1.7505572345215925,1.9991306632354486,3014.672,0.21118528330009856,B0034,1.3264281097516477,27
3.3988047048404573,2.0823277676119383,0.3771319173142756,0.481302161187096,0.00026200908154318286,38.52170318017923,56.48434983959226,4.156217014884806,-1.7507743449673763,1.9990569885234493,3010.703,0.25052394313410237,B0034,1.323971040986857,28
3.399111046109847,2.126873333723975,0.37545176195728497,0.48196090710326,0.0002642405244596768,38.79001119015603,57.13778358983724,4.198316149893479,-1.7318011089547243,1.9965545360374173,2998.125,0.2109107675438508,B0034,1.3166841798543305,29
3.395487164367482,2.0636905936063763,0.3787518316119877,0.4824531148602733,0.0002662536535214136,39.179107326892364,57.376456720947886,4.264759583866493,-1.737132841849628,1.9975439648500637,2986.766,0.2154105177084084,B0034,1.3143943268181724,30
3.3294991412960915,2.1716683590196997,0.3037582154060591,0.5838336901989991,0.00017687337537421416,39.20920805238827,54.1404555915866,3.20837470893089,-1.9609699675983687,2.0140351119816415,3265.75,0.20145483482023696,B0034,1.645087369694532,31
3.405826176516417,2.076995222056859,0.3633332426609719,0.49316732148194786,0.0002297230744015929,37.58012456487458,56.03798112972515,3.8372211530855083,-1.7964432247528166,2.003521139546673,3180.156,0.2308317484967975,B0034,1.4118101714470452,32
3.406080270497587,2.160000438530016,0.33924858805161007,0.5007739973382463,0.00021490254784701992,39.48298742069938,56.64647124225468,3.4725918381344023,-1.829763196159892,2.007025006062432,3196.015,0.21215906912788962,B0034,1.507892155360249,33
3.3980042035865305,2.1244761059896846,0.35595977340034873,0.4983362911721505,0.00022901366545341817,39.365143765399594,57.59063118746153,3.8221804982013694,-1.8101980806280358,2.0050902365917866,3171.36,0.22233783562288478,B0034,1.4546140961511749,34
3.3979295593430394,2.063118102136468,0.34820165054390506,0.49861245267767185,0.0002233124455008232,40.873690307547484,58.50818415025991,4.101777917881769,-1.8100461507144519,2.0051862864681538,3177.453,0.21926292280779952,B0034,1.495199821798908,35
3.4065874949684796,2.184010507272112,0.3444954617410775,0.49342293374019164,0.00022650909476814633,40.855533991421254,58.16328313862759,4.158137077346844,-1.7810166839933617,2.0021525888963527,3159.281,0.20835800226940776,B0034,1.4554483390450048,36
3.395963139634734,2.0671609840346776,0.3559391723260501,0.4969427633029917,0.0002323995579856716,39.988534225003114,57.956995411354825,4.316117111376851,-1.7913624328840858,2.003498216742575,3151.047,0.22036743165743844,B0034,1.449968311475299,37
3.406339824440113,2.179169443366329,0.3704627115592402,0.4853096068529483,0.00025104596108795795,38.05055356899628,56.74357378980126,3.9852851704236407,-1.7387777919594034,1.9969591599964438,3101.406,0.219092191314866,B0034,1.339045224276927,38
3.3997828932977607,2.0585536221704452,0.37666391250125103,0.48711531684302445,0.00025160557831001767,38.11305521981245,57.131636004992664,4.096949013920909,-1.753466249538666,1.9990759248559342,3104.64,0.22752145969260196,B0034,1.3454786192090245,39
3.40111051142286,2.128944717359417,0.37540454488047326,0.48118945972330884,0.00025462116256361796,37.97369405252784,56.90074118043176,4.126509525684838,-1.7487106058256086,1.9985012862796072,3094.281,0.22075073005516685,B0034,1.329096568237912,40
3.39799657097445,2.0545776989805833,0.37766448418391324,0.48180658624116113,0.00025393377417730725,38.31907865528714,57.22092997435553,3.981575571015206,-1.7693460114225485,2.0012510162015347,3090.719,0.24610846817519333,B0034,1.33011618620809,41
3.482870541304751,2.069253006874651,0.34424208222060054,0.7230149069915792,0.00015241274532339712,40.08743619326184,61.43732341776916,1.1428818924398847,-1.5186572700986014,1.9524137211776962,4424.203,0.2112434850885766,B0034,1.7423975189669398,42
3.37935271473434,2.04587233974925,0.37233412844410985,0.4945785354182197,0.00025322392202799916,39.81863644690286,58.34388806897325,4.124495150534848,-1.7972002682626262,2.0054050930609355,3034.25,0.2175124106398942,B0034,1.392551210363313,43
3.3826507314858842,1.984631695912844,0.3817525031320282,0.48618884945350604,0.00026668167751376536,40.25366972386004,58.80693345869639,4.640323345844244,-1.758399711843396,2.000429576943233,2973.281,0.15465850863774058,B0034,1.3190209156530253,44
3.3857894711790375,2.1668802335410113,0.3809121230018713,0.48208869032589385,0.00027532825167080266,39.15337098937444,57.633102922228126,4.522556276089791,-1.7533361843271522,2.000184304179068,2938.547,0.21069153327016235,B0034,1.2969085930621855,45
3.3839927393256475,2.1741564738787473,0.3892318043975891,0.4778171940597131,0.0002875182648103648,38.91289850443752,57.19376779040778,4.737710013635816,-1.7634651066689746,2.001566109482855,2875.641,0.23434775768960553,B0034,1.2655873898206993,46
3.116383019581815,2.170439265213917,0.3544801200210723,0.39325464968724244,0.0004222024286965532,38.91584282951834,51.867480808484146,8.802684046729762,-2.003900029001334,2.0166975776972538,1819.406,0.2091749981329873,B0034,0.7459302957645664,47
3.3420100528641052,2.182463026326082,0.3206914973146924,0.549784009251371,0.00019183355107832463,38.78028915007161,54.228682107998424,3.6254455709240325,-2.002403185745214,2.014944285469591,3264.109,0.20553464616481443,B0034,1.620729289277574,48
3.3499343204912932,2.0979416663773915,0.33078313606787824,0.5378878259170707,0.0001980637762434132,38.64883623555557,54.17641516112459,3.477199399294257,-1.9592105703798306,2.014513211957155,3253.531,0.21545028300645402,B0034,1.5967402025126003,49
